5,0.00692284189755553,0.00724419344891718,0.0235242770203392,0.0543916919733636
10,0.000541105771806812,0.000719585820902721,0.00318491692187944,0.00670954671938786
15,0.000121134931156567,0.000317045426908304,0.000356881102288248,0.000996496246028628
20,4.22958784662796e-05,0.00031704542702832,5.60649457640572e-05,0.000336649439115678
25,1.88124698084031e-05,0.000317045427096525,2.30385112103081e-05,8.68858172763999e-05
30,9.73927149112001e-06,0.000317045426848549,1.05883072372829e-05,8.05859009924425e-05
35,5.59471840908928e-06,0.000317045426937148,6.4661003739223e-06,4.07630085460252e-05
40,3.46655440012614e-06,0.000317045426953776,3.85266325143755e-06,2.29179827371882e-05
45,2.27510731558431e-06,0.000317045426828537,2.60839618586583e-06,1.68271748774985e-05
50,1.56220228145735e-06,0.000317045426982269,1.8150568433335e-06,8.07397440975008e-06
55,1.11251332382051e-06,0.000317045426946147,1.3188849803119e-06,6.23446478109065e-06
60,8.16418687414467e-07,0.000317045427297494,1.063410758619e-06,4.94435527212117e-06
65,6.14395209759269e-07,0.000317045426926524,1.06341075861731e-06,2.80016636290912e-06
70,4.72360594260844e-07,0.000317045427073128,1.06341075871318e-06,2.36004452851883e-06
75,3.69911515283091e-07,0.000317045427011032,1.06341075872136e-06,1.62737369818074e-06
80,2.9436211187928e-07,0.000317045427081696,1.06341075871183e-06,1.15746844546794e-06
85,2.37563318315631e-07,0.000317045427076438,1.06341075869616e-06,9.12918127804647e-07
90,1.94129558966184e-07,0.000317045427029431,1.06341075869222e-06,7.13583728988704e-07
95,1.60411645078134e-07,0.000317045427064041,1.06341075868313e-06,5.77563002826177e-07
100,1.33881663813576e-07,0.000317045426908935,1.06341075869254e-06,4.73174183252529e-07
