5,0.152093554860964,0.170183062717628,0.218226513359987,0.528396424633771
10,0.0340014465164059,0.092039049325971,0.0597067681902798,0.138118852980834
15,0.00757186342554546,0.0554522128768841,0.0133306039209144,0.0539164881072824
20,0.00168419245410056,0.0554677612362617,0.0041937943140981,0.0080271356400739
25,0.000374389343286665,0.055465764552415,0.00183470480885521,0.00283471501123738
30,8.3208036324713e-05,0.0554767682062437,0.00102563955903919,0.000500268636630643
35,1.84896501169836e-05,0.0554807639251586,0.000828381964964082,0.000114661177614333
40,4.10838844014801e-06,0.0554654131675557,0.000652278686901517,2.59596569805479e-05
45,9.12804887610477e-07,0.0554704229698761,0.000558009259395859,1.61037736733503e-05
50,2.02805992508929e-07,0.0554723926095109,0.000530829676834934,2.99091803335916e-06
55,4.50569761813459e-08,0.0554704605981674,0.000318450819436631,3.45246782501906e-07
60,1.00102507260809e-08,0.0554701161063939,0.000199203283084097,1.45053263946322e-07
65,2.22388871163817e-09,0.0554802716399165,0.000199195716004635,1.62304029370959e-08
70,4.94065548609982e-10,0.0554734477259797,0.000199200801050162,1.3323159670324e-08
75,1.09760148231923e-10,0.0554743294710326,0.000199198945328707,2.77502231448978e-09
80,2.43840685107227e-11,0.0554757145053548,0.000199198549592574,8.53054338917514e-10
85,5.4167597659318e-12,0.0554730607207624,0.000199202246585053,1.88437405870853e-10
90,1.20295633702546e-12,0.0554632442860178,0.00019919701516365,5.30889362784237e-11
95,2.66725580952003e-13,0.0554724246721562,0.000199198999036383,2.96607197790835e-11
100,5.86338204647393e-14,0.0554644792265582,0.000199201309949875,2.64343293034872e-11
