1,0.0483755570108317,0.0648279601583674,0.0791313174664032,0.0853509426975675
2,0.0194781261984425,0.0206838737657388,0.0263015692555506,0.0344992017790745
3,0.0109435543016519,0.0175821024184981,0.0305051218892544,0.0500483052967755
4,0.00719492660590699,0.00826111893926327,0.0124752578006149,0.0254866059562779
5,0.00517888312655297,0.00632797299012918,0.00730936078352727,0.0281583270512136
6,0.00395305560615237,0.00475582530747612,0.00471095877169432,0.0134267201928812
7,0.00314378544764135,0.00379611839451134,0.0109165434818034,0.0113079985178087
8,0.00257706558127632,0.00319072318902952,0.00331603072454177,0.00843364303495709
9,0.0021622140900185,0.00272711469188825,0.00304702488501793,0.0102490185038339
10,0.00184786656739306,0.0027271146918773,0.0023134767943291,0.00564744913105749
11,0.00160299753316162,0.00272711469191822,0.00193593869559106,0.0042068382002874
12,0.00140788370307578,0.00272711469223692,0.0014978630454958,0.00389327151211408
13,0.0012494533643138,0.00272711469211809,0.00138709224374411,0.00396241280569914
14,0.00111873808364417,0.00272711469214974,0.00120020644880807,0.0037426896117844
15,0.00100940224129418,0.00272711469221661,0.00110905559231277,0.00326818139315033
16,0.000916856844452081,0.00272711469230067,0.00108483456746219,0.0043327005723899
17,0.000837705326788331,0.00272711469225452,0.000978233297382494,0.00260194772570801
18,0.000769385723630556,0.00272711469229861,0.000826326284863743,0.00323712672332459
19,0.000709933121476118,0.00272711469230404,0.000792006262422116,0.00220540644418492
20,0.000657818048141487,0.00272711469196599,0.000722989083244308,0.0019940034974044
21,0.000611834115695769,0.00272711469229013,0.000675156519173069,0.00195799804930186
22,0.000571018378275125,0.00272711469216137,0.000648243044749582,0.00182425880952716
23,0.000534593888592434,0.00272711469207877,0.000598900289629038,0.00163462241464244
24,0.000501927609503583,0.0027271146920474,0.000570069060535297,0.00161124234082101
25,0.000472499133056657,0.00272711469219923,0.000543811380390989,0.00138497900031578
26,0.000445877127461952,0.00272711469227393,0.000512718424676591,0.00116348977925831
27,0.00042170139029358,0.00272711469204379,0.000481353649151771,0.00129568896963463
28,0.00039966902294529,0.0027271146921474,0.000454131283565685,0.00139471933887515
29,0.000379523671847644,0.00272711469212602,0.000436920911933707,0.000939476858926386
30,0.000361047077589366,0.00272711469217442,0.000419189397832192,0.000991460157613398
31,0.000344052379061485,0.00272711469205679,0.000406881911587992,0.00085283619360094
32,0.00032837876517791,0.00272711469221741,0.000384059670017352,0.000857748106989319
33,0.000313887170694378,0.00272711469205818,0.000368498385238798,0.000702194351957378
34,0.000300456787833993,0.00272711469201255,0.00036849838522547,0.000787238231590493
35,0.00028798222038782,0.00272711469217149,0.000368498385189293,0.000722394898458228
36,0.000276371147540583,0.00272711469218089,0.000368498385214004,0.000603880399636193
37,0.000265542394920109,0.0027271146921654,0.000368498385230947,0.000614617401775774
38,0.000255424333116519,0.00272711469222072,0.000368498385193065,0.000565004943703797
39,0.000245953541166688,0.00272711469211901,0.000368498385208435,0.000522743223958613
40,0.000237073685683309,0.00272711469212798,0.0003684983851994,0.000486158447672193
41,0.000228734576459287,0.00272711469215978,0.000368498385217322,0.00050124638129057
42,0.00022089136724989,0.0027271146921989,0.000368498385197929,0.000440235022578046
43,0.000213503876579713,0.00272711469218499,0.000368498385220563,0.00041157695986107
44,0.000206536008248409,0.0027271146921678,0.000368498385204964,0.000403864328969231
45,0.000199955255023776,0.00272711469212327,0.000368498385220549,0.000380771666263606
46,0.000193732272042595,0.00272711469215483,0.00036849838519753,0.000385225162011138
47,0.000187840508862503,0.00272711469212398,0.000368498385206054,0.000346890051654163
48,0.000182255891054411,0.00272711469218465,0.000368498385206516,0.00035347777777678
49,0.000176956543796145,0.00272711469209978,0.000368498385208338,0.000316134727777316
50,0.000171922551202381,0.00272711469211614,0.00036849838523315,0.000293215037268926
51,0.000167135746164241,0.00272711469218351,0.000368498385208093,0.000287181224342381
52,0.000162579526321661,0.00272711469215135,0.000368498385212876,0.000275311334427887
53,0.000158238692489806,0.00272711469219458,0.000368498385221884,0.000262240980327267
54,0.000154099306436886,0.00272711469215429,0.00036849838522016,0.00025702442306072
55,0.000150148565387757,0.00272711469219683,0.000368498385222086,0.000236620822582285
56,0.000146374691024221,0.00272711469218972,0.000368498385201968,0.000224724194456809
57,0.000142766831083748,0.00272711469215719,0.000368498385211344,0.000212370336281849
58,0.000139314971935163,0.00272711469214793,0.000368498385208996,0.000222619485945569
59,0.00013600986074238,0.00272711469210678,0.000368498385223161,0.000220542787749841
60,0.000132842936023085,0.00272711469216249,0.000368498385221746,0.000199225949760753
61,0.000129806265574799,0.00272711469216698,0.000368498385207453,0.000190243197474993
62,0.000126892490880979,0.0027271146921795,0.000368498385202505,0.00018800254505223
63,0.000124094777229015,0.0027271146922118,0.000368498385215335,0.000185990971258291
64,0.000121406768873594,0.00272711469219863,0.000368498385216209,0.000180908802345984
65,0.000118822548665642,0.00272711469223046,0.000368498385211807,0.000161244523448635
66,0.000116336601641467,0.00272711469215318,0.000368498385201383,0.000171128026950192
67,0.000113943782130552,0.00272711469215401,0.000368498385211749,0.000152704713442559
68,0.000111639283995432,0.00272711469212482,0.000368498385221273,0.000154098658025829
69,0.000109418613664513,0.00272711469214572,0.0003684983852065,0.000143769490790749
70,0.000107277565659724,0.00272711469220889,0.000368498385214767,0.000144384307698019
71,0.000105212200356445,0.00272711469214948,0.000368498385213445,0.000137407099083651
72,0.00010321882374402,0.00272711469214761,0.000368498385222586,0.000135629464652847
73,0.000101293968982067,0.00272711469216272,0.000368498385212711,0.000134578404053243
